POSTCODE,POSTCODE,SA2_MAINCODE_2011,SA2_NAME_2011
6070,6070,504021051,Helena Valley - Koongamia
6071,6071,504021050,Glen Forrest - Darlington
6072,6072,504021053,Mundaring
6073,6073,504021053,Mundaring
6074,6074,504021052,Malmalling - Reservoir
6074,6074,504021053,Mundaring
6076,6076,504021052,Malmalling - Reservoir
6076,6076,506051140,Kalamunda - Maida Vale - Gooseberry Hill
6076,6076,506051141,Lesmurdie - Bickley - Carmel
6077,6077,505031107,Tapping - Ashby - Sinagra
6077,6077,505031108,Wanneroo
6078,6078,505031107,Tapping - Ashby - Sinagra
6078,6078,505031109,Yanchep
6079,6079,504031064,Melaleuca - Lexia
6079,6079,505031108,Wanneroo
6081,6081,504021053,Mundaring
6082,6082,504021049,Chidlow
6082,6082,504021053,Mundaring
6083,6083,504021053,Mundaring
6083,6083,504031060,Gidgegannup
6083,6083,509021244,Toodyay
6084,6084,504031058,Bullsbrook
6084,6084,509021236,Chittering
6090,6090,504031063,Malaga
6100,6100,506021122,Rivervale - Kewdale - Cloverdale
6100,6100,506021123,Victoria Park - Lathlain - Burswood
6101,6101,506021119,East Victoria Park - Carlisle
6101,6101,506021122,Rivervale - Kewdale - Cloverdale
6102,6102,506021119,East Victoria Park - Carlisle
6102,6102,506031124,Bentley - Wilson - St James
6103,6103,506021122,Rivervale - Kewdale - Cloverdale
6104,6104,506021118,Belmont - Ascot - Redcliffe
6105,6105,506021118,Belmont - Ascot - Redcliffe
6105,6105,506021120,Kewdale Commercial
6105,6105,506021121,Perth Airport
6105,6105,506021122,Rivervale - Kewdale - Cloverdale
6105,6105,506051138,Forrestfield - Wattle Grove
6106,6106,506031130,Welshpool
6107,6107,506031124,Bentley - Wilson - St James
6107,6107,506031127,Cannington - Queens Park
6107,6107,506041132,Beckenham - Kenwick - Langford
6107,6107,506051138,Forrestfield - Wattle Grove
6108,6108,506041133,Canning Vale - East
6108,6108,506041137,Thornlie
6109,6109,506041136,Maddington - Orange Grove - Martin
6110,6110,506041134,Gosnells
6110,6110,506041135,Huntingdale - Southern River
6110,6110,506041136,Maddington - Orange Grove - Martin
6110,6110,506041137,Thornlie
6111,6111,506011112,Camillo - Champion Lakes
6111,6111,506011114,Kelmscott
6111,6111,506011116,Roleystone
6111,6111,506051141,Lesmurdie - Bickley - Carmel
6112,6112,506011110,Armadale - Wungong - Brookdale
6112,6112,506011113,Forrestdale - Harrisdale - Piara Waters
6112,6112,506011114,Kelmscott
6112,6112,506011115,Mount Nasura - Mount Richon - Bedfordale
6112,6112,506011116,Roleystone
6112,6112,506011117,Seville Grove
6112,6112,506041135,Huntingdale - Southern River
6121,6121,506061143,Mundijong
6122,6122,506061142,Byford
6122,6122,506061143,Mundijong
6123,6123,506061143,Mundijong
6124,6124,506061143,Mundijong
6124,6124,506061144,Serpentine - Jarrahdale
6125,6125,506061143,Mundijong
6125,6125,506061144,Serpentine - Jarrahdale
6126,6126,506061144,Serpentine - Jarrahdale
6147,6147,506031128,Parkwood - Ferndale - Lynwood
6147,6147,506031131,Willetton
6147,6147,506041132,Beckenham - Kenwick - Langford
6148,6148,506031128,Parkwood - Ferndale - Lynwood
6148,6148,506031129,Riverton - Shelley - Rossmoyne
6149,6149,506031131,Willetton
6149,6149,507041176,Bateman
6149,6149,507041179,Bull Creek
6149,6149,507041180,Leeming
6150,6150,507041176,Bateman
6150,6150,507041182,Murdoch - Kardinya
6150,6150,507041184,Winthrop
6151,6151,506021123,Victoria Park - Lathlain - Burswood
6151,6151,506071147,South Perth - Kensington
6152,6152,506071145,Como
6152,6152,506071146,Manning - Waterford
6152,6152,506071147,South Perth - Kensington
6153,6153,507041175,Applecross - Ardross
6153,6153,507041178,Booragoon
6154,6154,507041178,Booragoon
6154,6154,507041181,Melville
6155,6155,506031125,Canning Vale - West
6155,6155,506031128,Parkwood - Ferndale - Lynwood
6155,6155,506031129,Riverton - Shelley - Rossmoyne
6155,6155,506031131,Willetton
6155,6155,506041133,Canning Vale - East
6155,6155,507041180,Leeming
6156,6156,507041177,Bicton - Palmyra
6156,6156,507041181,Melville
6156,6156,507041183,Willagee
6157,6157,507021164,East Fremantle
6157,6157,507041177,Bicton - Palmyra
6157,6157,507041181,Melville
6158,6158,507021164,East Fremantle
6159,6159,507021165,Fremantle
6160,6160,507021165,Fremantle
6161,6161,507021165,Fremantle
6162,6162,507021165,Fremantle
6162,6162,507021166,Fremantle - South
6163,6163,507011150,Bibra Industrial
6163,6163,507011153,Coolbellup
6163,6163,507011154,Hamilton Hill
6163,6163,507011158,North Coogee
6163,6163,507011159,South Lake - Cockburn Central
6163,6163,507011160,Spearwood
6163,6163,507021166,Fremantle - South
6163,6163,507041180,Leeming
6163,6163,507041182,Murdoch - Kardinya
6164,6164,507011148,Banjup
6164,6164,507011149,Beeliar
6164,6164,507011156,Jandakot
6164,6164,507011157,Jandakot Airport
6164,6164,507011159,South Lake - Cockburn Central
6164,6164,507011161,Success - Hammond Park
6164,6164,507011162,Wattleup
6164,6164,507011163,Yangebup
6165,6165,507031172,Hope Valley - Postans
6165,6165,507031173,Kwinana Industrial
6166,6166,507011149,Beeliar
6166,6166,507011152,Coogee
6166,6166,507011155,Henderson
6166,6166,507011158,North Coogee
6166,6166,507011160,Spearwood
6166,6166,507011162,Wattleup
6167,6167,507031168,Anketell - Wandi
6167,6167,507031169,Bertram - Wellard (West)
6167,6167,507031170,Calista
6167,6167,507031171,Casuarina - Wellard (East)
6167,6167,507031172,Hope Valley - Postans
6167,6167,507031174,Parmelia - Orelia
6168,6168,507051186,Cooloongup
6168,6168,507051188,Rockingham
6168,6168,507051190,Safety Bay - Shoalwater
6168,6168,507051192,Waikiki
6169,6169,507051186,Cooloongup
6169,6169,507051188,Rockingham
6169,6169,507051189,Rockingham Lakes
6169,6169,507051190,Safety Bay - Shoalwater
6169,6169,507051192,Waikiki
6169,6169,507051193,Warnbro
6170,6170,507031169,Bertram - Wellard (West)
6170,6170,507031170,Calista
6170,6170,507031171,Casuarina - Wellard (East)
6171,6171,507051185,Baldivis
6172,6172,507051185,Baldivis
6172,6172,507051187,Port Kennedy
6172,6172,507051189,Rockingham Lakes
6172,6172,507051193,Warnbro
6173,6173,507051191,Singleton - Golden Bay - Secret Harbour
6174,6174,507051191,Singleton - Golden Bay - Secret Harbour
6175,6175,507051191,Singleton - Golden Bay - Secret Harbour
6176,6176,507051185,Baldivis
6180,6180,502011027,Mandurah - North
6181,6181,502011027,Mandurah - North
6181,6181,502011029,Pinjarra
6182,6182,502011029,Pinjarra
6182,6182,506061144,Serpentine - Jarrahdale
6182,6182,507051185,Baldivis
6207,6207,502011029,Pinjarra
6207,6207,509031248,Murray
6208,6208,502011026,Mandurah - East
6208,6208,502011029,Pinjarra
6209,6209,502011026,Mandurah - East
6209,6209,502011028,Mandurah - South
6209,6209,502011029,Pinjarra
6210,6210,502011022,Falcon - Wannanup
6210,6210,502011023,Greenfields
6210,6210,502011024,Halls Head - Erskine
6210,6210,502011025,Mandurah
6210,6210,502011027,Mandurah - North
6210,6210,502011028,Mandurah - South
6211,6211,502011021,Dawesville - Bouvard
6213,6213,509031248,Murray
6214,6214,501021016,Waroona
6214,6214,502011029,Pinjarra
6215,6215,501021014,Harvey
6215,6215,501021016,Waroona
6218,6218,501021014,Harvey
6220,6220,501021014,Harvey
6221,6221,501021014,Harvey
6223,6223,501021014,Harvey
6224,6224,501021014,Harvey
6225,6225,501021009,Collie
6225,6225,501031017,Bridgetown - Boyup Brook
6225,6225,501031018,Donnybrook - Balingup
6225,6225,509031250,Wagin
6226,6226,501021005,Australind - Leschenault
6226,6226,501021014,Harvey
6227,6227,501021010,Dardanup
6228,6228,501021010,Dardanup
6229,6229,501021010,Dardanup
6229,6229,501021015,Koombana
6230,6230,501021006,Bunbury
6230,6230,501021007,Capel
6230,6230,501021008,College Grove - Carey Park
6230,6230,501021011,Davenport
6230,6230,501021012,Eaton - Pelican Point
6230,6230,501021013,Gelorup - Dalyellup - Stratham
6230,6230,501021015,Koombana
6232,6232,501021012,Eaton - Pelican Point
6233,6233,501021005,Australind - Leschenault
6233,6233,501021012,Eaton - Pelican Point
6233,6233,501021014,Harvey
6236,6236,501021010,Dardanup
6237,6237,501021007,Capel
6237,6237,501021010,Dardanup
6237,6237,501021013,Gelorup - Dalyellup - Stratham
6239,6239,501031018,Donnybrook - Balingup
6240,6240,501031018,Donnybrook - Balingup
6243,6243,501031017,Bridgetown - Boyup Brook
6243,6243,501031018,Donnybrook - Balingup
6244,6244,501031017,Bridgetown - Boyup Brook
6244,6244,509031250,Wagin
6251,6251,501031018,Donnybrook - Balingup
6252,6252,501031018,Donnybrook - Balingup
6253,6253,501031018,Donnybrook - Balingup
6254,6254,501031017,Bridgetown - Boyup Brook
6254,6254,501031018,Donnybrook - Balingup
6255,6255,501031017,Bridgetown - Boyup Brook
6256,6256,501031017,Bridgetown - Boyup Brook
6258,6258,501031019,Manjimup
6258,6258,501031020,Pemberton
6260,6260,501031020,Pemberton
6262,6262,501031020,Pemberton
6271,6271,501021007,Capel
6275,6275,501011003,Busselton Region
6275,6275,501031018,Donnybrook - Balingup
6275,6275,501031020,Pemberton
6280,6280,501011002,Busselton
6280,6280,501011003,Busselton Region
6280,6280,501021007,Capel
6281,6281,501011003,Busselton Region
6282,6282,501011003,Busselton Region
6284,6284,501011001,Augusta
6284,6284,501011004,Margaret River
6285,6285,501011001,Augusta
6285,6285,501011004,Margaret River
6286,6286,501011001,Augusta
6286,6286,501011004,Margaret River
6288,6288,501011001,Augusta
6288,6288,501031020,Pemberton
6290,6290,501011001,Augusta
6302,6302,509021245,York - Beverley
6304,6304,509021245,York - Beverley
6306,6306,509031246,Brookton
6308,6308,509031246,Brookton
6308,6308,509031247,Kulin
6309,6309,509031250,Wagin
6311,6311,509031250,Wagin
6312,6312,509031247,Kulin
6312,6312,509031249,Narrogin
6312,6312,509031250,Wagin
6313,6313,509031250,Wagin
6315,6315,509031247,Kulin
6315,6315,509031250,Wagin
6316,6316,509011230,Katanning
6316,6316,509031250,Wagin
6317,6317,509011230,Katanning
6317,6317,509031247,Kulin
6318,6318,509011231,Kojonup
6320,6320,509011231,Kojonup
6321,6321,509011231,Kojonup
6322,6322,509011231,Kojonup
6323,6323,509011234,Plantagenet
6324,6324,509011226,Albany Region
6324,6324,509011234,Plantagenet
6326,6326,509011234,Plantagenet
6327,6327,509011226,Albany Region
6328,6328,509011226,Albany Region
6328,6328,509011229,Gnowangerup
6330,6330,509011225,Albany
6330,6330,509011226,Albany Region
6330,6330,509011227,Bayonet Head - Lower King
6330,6330,509011232,Little Grove - Elleker
6330,6330,509011233,McKail - Willyung
6333,6333,509011228,Denmark
6335,6335,509011229,Gnowangerup
6336,6336,509011229,Gnowangerup
6337,6337,508011195,Esperance Region
6337,6337,509011229,Gnowangerup
6338,6338,508011195,Esperance Region
6338,6338,509011229,Gnowangerup
6338,6338,509011235,Stirling Range National Park
6341,6341,509011229,Gnowangerup
6343,6343,509011229,Gnowangerup
6346,6346,508011195,Esperance Region
6348,6348,508011195,Esperance Region
6350,6350,509031247,Kulin
6351,6351,509031247,Kulin
6352,6352,509031247,Kulin
6353,6353,509031247,Kulin
6355,6355,509031247,Kulin
6356,6356,508011195,Esperance Region
6356,6356,509031247,Kulin
6357,6357,509031247,Kulin
6358,6358,509031247,Kulin
6359,6359,509031247,Kulin
6361,6361,509031247,Kulin
6363,6363,509031247,Kulin
6365,6365,509031247,Kulin
6367,6367,509031247,Kulin
6368,6368,509021240,Merredin
6369,6369,509021240,Merredin
6370,6370,509031247,Kulin
6372,6372,509031247,Kulin
6373,6373,509031246,Brookton
6375,6375,509031246,Brookton
6383,6383,509021237,Cunderdin
6384,6384,509021237,Cunderdin
6385,6385,509021240,Merredin
6386,6386,509021240,Merredin
6390,6390,509031246,Brookton
6390,6390,509031248,Murray
6391,6391,509031248,Murray
6391,6391,509031249,Narrogin
6391,6391,509031250,Wagin
6392,6392,509031250,Wagin
6393,6393,509031250,Wagin
6394,6394,509011230,Katanning
6394,6394,509011231,Kojonup
6394,6394,509031250,Wagin
6395,6395,501031017,Bridgetown - Boyup Brook
6395,6395,509011231,Kojonup
6396,6396,509011231,Kojonup
6397,6397,509011234,Plantagenet
6398,6398,501031020,Pemberton
6401,6401,509021238,Dowerin
6401,6401,509021243,Northam
6403,6403,509021243,Northam
6405,6405,509021237,Cunderdin
6407,6407,509021237,Cunderdin
6409,6409,509021237,Cunderdin
6410,6410,509021237,Cunderdin
6411,6411,509021237,Cunderdin
6412,6412,509021237,Cunderdin
6413,6413,509021240,Merredin
6414,6414,509021240,Merredin
6415,6415,509021240,Merredin
6418,6418,509021240,Merredin
6419,6419,509021240,Merredin
6420,6420,509021240,Merredin
6421,6421,509021240,Merredin
6421,6421,509021242,Mukinbudin
6422,6422,509021242,Mukinbudin
6423,6423,509021242,Mukinbudin
6424,6424,509021242,Mukinbudin
6425,6425,509021242,Mukinbudin
6426,6426,509021242,Mukinbudin
6427,6427,509021242,Mukinbudin
6428,6428,509021240,Merredin
6429,6429,508031202,Kambalda - Coolgardie - Norseman
6430,6430,508031198,Boulder
6430,6430,508031199,Kalgoorlie
6430,6430,508031200,Kalgoorlie - North
6430,6430,508031202,Kambalda - Coolgardie - Norseman
6431,6431,508031202,Kambalda - Coolgardie - Norseman
6431,6431,508031203,Leinster - Leonora
6432,6432,508031198,Boulder
6434,6434,508031199,Kalgoorlie
6434,6434,508031202,Kambalda - Coolgardie - Norseman
6436,6436,508031203,Leinster - Leonora
6436,6436,508051215,Meekatharra
6437,6437,508031203,Leinster - Leonora
6438,6438,508031203,Leinster - Leonora
6440,6440,508031203,Leinster - Leonora
6442,6442,508031202,Kambalda - Coolgardie - Norseman
6443,6443,508031202,Kambalda - Coolgardie - Norseman
6445,6445,508011195,Esperance Region
6446,6446,508011195,Esperance Region
6447,6447,508011195,Esperance Region
6448,6448,508011195,Esperance Region
6450,6450,508011194,Esperance
6450,6450,508011195,Esperance Region
6452,6452,508011195,Esperance Region
6460,6460,509021238,Dowerin
6461,6461,509021238,Dowerin
6462,6462,509021238,Dowerin
6463,6463,509021238,Dowerin
6465,6465,509021238,Dowerin
6466,6466,509021238,Dowerin
6467,6467,509021238,Dowerin
6468,6468,509021241,Moora
6470,6470,509021238,Dowerin
6472,6472,509021242,Mukinbudin
6473,6473,509021242,Mukinbudin
6475,6475,509021238,Dowerin
6476,6476,509021242,Mukinbudin
6477,6477,509021242,Mukinbudin
6479,6479,509021242,Mukinbudin
6480,6480,509021240,Merredin
6484,6484,509021242,Mukinbudin
6485,6485,509021238,Dowerin
6487,6487,509021242,Mukinbudin
6488,6488,509021242,Mukinbudin
6489,6489,509021242,Mukinbudin
6490,6490,509021242,Mukinbudin
6501,6501,509021236,Chittering
6502,6502,509021236,Chittering
6502,6502,509021244,Toodyay
6503,6503,509021236,Chittering
6503,6503,509021239,Gingin - Dandaragan
6504,6504,509021236,Chittering
6505,6505,509021236,Chittering
6506,6506,509021236,Chittering
6506,6506,509021241,Moora
6507,6507,509021239,Gingin - Dandaragan
6509,6509,509021241,Moora
6510,6510,509021241,Moora
6511,6511,509021239,Gingin - Dandaragan
6512,6512,509021241,Moora
6513,6513,508051216,Morawa
6513,6513,509021241,Moora
6514,6514,508051216,Morawa
6515,6515,508051216,Morawa
6516,6516,509021239,Gingin - Dandaragan
6517,6517,508051216,Morawa
6518,6518,508051216,Morawa
6519,6519,508051216,Morawa
6521,6521,509021239,Gingin - Dandaragan
6522,6522,508051216,Morawa
6525,6525,508051214,Irwin
6528,6528,508051217,Northampton - Mullewa - Greenough
6530,6530,508051210,Geraldton
6530,6530,508051211,Geraldton - East
6530,6530,508051212,Geraldton - North
6530,6530,508051213,Geraldton - South
6532,6532,508021197,Exmouth
6532,6532,508051211,Geraldton - East
6532,6532,508051212,Geraldton - North
6532,6532,508051213,Geraldton - South
6532,6532,508051217,Northampton - Mullewa - Greenough
6535,6535,508051217,Northampton - Mullewa - Greenough
6536,6536,508051217,Northampton - Mullewa - Greenough
6537,6537,508021197,Exmouth
6556,6556,504021049,Chidlow
6556,6556,504021052,Malmalling - Reservoir
6558,6558,504021049,Chidlow
6558,6558,509021243,Northam
6560,6560,504021049,Chidlow
6560,6560,509021243,Northam
6562,6562,509021243,Northam
6564,6564,509021243,Northam
6566,6566,509021241,Moora
6566,6566,509021243,Northam
6566,6566,509021244,Toodyay
6567,6567,509021244,Toodyay
6568,6568,509021241,Moora
6568,6568,509021244,Toodyay
6569,6569,509021241,Moora
6571,6571,509021241,Moora
6572,6572,509021241,Moora
6574,6574,509021241,Moora
6575,6575,509021241,Moora
6603,6603,509021238,Dowerin
6603,6603,509021241,Moora
6605,6605,509021238,Dowerin
6606,6606,509021238,Dowerin
6608,6608,509021241,Moora
6609,6609,509021241,Moora
6612,6612,508051215,Meekatharra
6612,6612,509021241,Moora
6613,6613,509021241,Moora
6614,6614,508051216,Morawa
6616,6616,508051216,Morawa
6620,6620,508051216,Morawa
6623,6623,508051216,Morawa
6625,6625,508051216,Morawa
6627,6627,508051216,Morawa
6628,6628,508051217,Northampton - Mullewa - Greenough
6630,6630,508051215,Meekatharra
6630,6630,508051217,Northampton - Mullewa - Greenough
6631,6631,508051217,Northampton - Mullewa - Greenough
6632,6632,508051217,Northampton - Mullewa - Greenough
6635,6635,508051215,Meekatharra
6635,6635,508051216,Morawa
6638,6638,508051215,Meekatharra
6639,6639,508051215,Meekatharra
6640,6640,508051215,Meekatharra
6642,6642,508051215,Meekatharra
6646,6646,508051215,Meekatharra
6701,6701,508021196,Carnarvon
6701,6701,508021197,Exmouth
6705,6705,508021197,Exmouth
6707,6707,508021197,Exmouth
6710,6710,508021197,Exmouth
6710,6710,508061218,Ashburton (WA)
6711,6711,508061218,Ashburton (WA)
6712,6712,508061218,Ashburton (WA)
6713,6713,508061223,Roebourne
6714,6714,508061220,Karratha
6714,6714,508061223,Roebourne
6716,6716,508061218,Ashburton (WA)
6718,6718,508061223,Roebourne
6720,6720,508061223,Roebourne
